pattern	constr_id	form	correct_number	cls_token_num	attr	len2_nsubj	len_prefix	len_context	que_id	freq	rel_nsubj_inversed	sent	pos
subj_rel_aux	46	serait	sing	sing	False	33	39	6	36	11426	False	Aussi les observateurs politiques avaient-ils les yeux particulièrement fixés sur la Suisse , qui remuait , et sur l' Allemagne , où l' on partageait les territoires ecclésiastiques , pour voir si l' essai de pacification qu' on tentait serait durable . <eos>	ADV DET NOUN ADJ PRON DET NOUN ADV VERB ADP DET PROPN PUNCT PRON VERB PUNCT CCONJ ADP DET PROPN PUNCT ADV DET PRON VERB DET NOUN ADJ PUNCT ADP VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADJ PUNCT
subj_rel_verb	47	regardaient	plur	sing	False	24	30	6	27	52	False	Autour des tentes étaient assis , couchés , debout , des hommes de toute arme aux uniformes ensanglantés ; autour d' eux , des groupes de brancardiers qu' on avait regardaient d' un air triste et abattu . <eos>	ADV DET NOUN AUX VERB PUNCT VERB PUNCT ADV PUNCT DET NOUN ADP DET NOUN ADP NOUN ADJ PUNCT ADV ADP PRON PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN ADJ CCONJ ADJ PUNCT
subj_rel_verb	48	révéla	sing	sing	False	21	27	6	24	311	False	Aux soins extraordinaires qu' on prit pour empêcher mon évasion , je vis que j' étais _ recommandé _ ; un coup d' œil que je jetai révéla même une précaution d' un genre tout particulier : voici comment j' y étais désigné . <eos>	ADP NOUN ADJ PRON PRON VERB ADP VERB DET NOUN PUNCT PRON VERB SCONJ PRON AUX PUNCT VERB PUNCT PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADV DET NOUN ADP DET NOUN ADV ADJ PUNCT VERB ADV PRON PRON AUX VERB PUNCT
subj_rel_verb	49	fournit	sing	sing	none	34	40	6	37	2130	False	Bien qu' il ne fût reconnu par aucune puissance , excepté par les États-Unis , il agissait comme s' il eût été le véritable et légitime dépositaire du pouvoir de la nation ; l' adhésion de Zuloaga qu' il méprisait fournit l' arme dont il avait besoin pour mener ses projets à bonne fin ; il en fit en quelque sorte l' enseigne de son parti , prétendant que Zuloaga devait d' abord être réintégré au pouvoir dont il avait été violemment arraché par Miramón , puis qu' on procéderait à de nouvelles élections . <eos>	ADV SCONJ PRON ADV AUX VERB ADP DET NOUN PUNCT ADP ADP DET PROPN PUNCT PRON VERB SCONJ SCONJ PRON AUX AUX DET ADJ CCONJ ADJ NOUN ADP NOUN ADP DET NOUN PUNCT DET NOUN ADP PROPN PRON PRON VERB VERB DET NOUN PRON PRON VERB NOUN ADP VERB DET NOUN ADP ADJ NOUN PUNCT PRON PRON VERB ADP DET NOUN DET NOUN ADP DET NOUN PUNCT VERB SCONJ PROPN VERB ADP NOUN AUX VERB ADP NOUN PRON PRON AUX AUX ADV VERB ADP PROPN PUNCT ADV SCONJ PRON VERB ADP DET ADJ NOUN PUNCT
subj_rel_verb	50	mène	sing	sing	False	29	35	6	32	3485	False	C' est ainsi qu' au sortir de l' étude toute grammaticale du texte qu' il a restitué , M. Rossignol en vient à l' appréciation littéraire , et le coup d' oeil qu' il jette mène aux considérations les plus intéressantes sur ce genre même de poésie , sur ce qu' étaient sa forme distincte et son rhythme particulier chez les Grecs , sur ce qu' il devint , chez les Romains , déjà moins délicats d' oreille , et qui se contentèrent d' un à peu près d' harmonie . <eos>	PRON AUX ADV SCONJ ADP NOUN ADP DET NOUN ADV ADJ NOUN NOUN PRON PRON AUX VERB PUNCT NOUN PROPN PRON VERB ADP DET NOUN ADJ PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADP NOUN DET ADV ADJ ADP DET NOUN ADV ADP NOUN PUNCT ADP PRON PRON AUX DET NOUN ADJ CCONJ DET NOUN ADJ ADP DET PROPN PUNCT ADP PRON PRON PRON VERB PUNCT ADP DET PROPN PUNCT ADV ADV ADJ ADP NOUN PUNCT CCONJ PRON PRON VERB ADP PRON ADP ADV ADV ADP NOUN PUNCT
subj_rel_aux	51	fut	sing	sing	none	33	39	6	36	65713	False	"C' est lui certainement , le robin , qui avait enseigné ce que le Roi disait sans cesse : "" Si veut le Roi , si veut la Loi "" . L' autre doctrine de Maurepas qu' il enseigna fut l' horreur , le mépris des femmes . <eos>"	PRON AUX PRON ADV PUNCT DET NOUN PUNCT PRON AUX VERB PRON PRON DET NOUN VERB ADP NOUN PUNCT PUNCT SCONJ VERB DET NOUN PUNCT PRON VERB DET NOUN PUNCT PUNCT DET ADJ NOUN ADP PROPN PRON PRON VERB AUX DET NOUN PUNCT DET NOUN DET NOUN PUNCT
subj_rel_verb	52	augmentent	plur	sing	True	21	27	6	24	672	False	C' est peut-être le besoin qu' on a de respirer ; mais que peuvent d' héroïques efforts , si _ les causes d' insuccès que personne ignore augmentent chaque jour ? --Et _ elles augmentent _ ! <eos>	PRON AUX ADV DET NOUN PRON PRON VERB ADP VERB PUNCT CCONJ PRON VERB DET ADJ NOUN PUNCT SCONJ PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB DET NOUN PUNCT PUNCT PUNCT PRON VERB PUNCT PUNCT
subj_rel_aux	53	aient	plur	plur	True	10	16	6	13	2598	True	"C' est pourquoi je ne trouve pas étonnant que les combats à pied que se livraient aient été plus sérieux et plus opiniâtres que ceux qui se livrent à cheval : "" _ Vainqueurs et vaincus se ruaient , se massacraient ; nul ne songeait à fuir _ ( _ Virgile _ ) "" ; la victoire était alors bien plus disputée , tandis que maintenant la déroute est immédiate : "" _ Les premiers cris et la première charge décident du succès _ ( _ Tite-Live _ ) "" . <eos>"	PRON AUX ADV PRON ADV VERB ADV ADJ SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX AUX ADV ADJ CCONJ ADV ADJ SCONJ PRON PRON PRON VERB ADP NOUN PUNCT PUNCT PUNCT NOUN CCONJ NOUN PRON VERB PUNCT PRON VERB PUNCT PRON ADV VERB ADP VERB PUNCT PUNCT PUNCT PROPN PUNCT PUNCT PUNCT PUNCT DET NOUN AUX ADV ADV ADV VERB PUNCT ADV SCONJ ADV DET NOUN AUX ADJ PUNCT PUNCT PUNCT DET ADJ NOUN CCONJ DET ADJ NOUN VERB DET NOUN PUNCT PUNCT PUNCT PROPN PUNCT PUNCT PUNCT PUNCT
subj_rel_aux	54	a	sing	plur	False	16	22	6	19	355555	True	C' est un rude , bien rude travail qu' il me faut soutenir , et le tourment d' esprit que me causent a souvent ébranlé gravement ma santé . <eos>	PRON AUX DET ADJ PUNCT ADV ADJ NOUN PRON PRON PRON VERB VERB PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV VERB ADV DET NOUN PUNCT
subj_rel_verb	55	appelle	sing	sing	False	36	42	6	39	4610	False	"C' est à lui que je dois , --ici le docteur prit un air modeste , --que je dois d' avoir enfin pu constituer l' oeuvre de Bethléem pour l' allaitement des enfants , qu' un journal du matin que je parcourais appelle "" la grande pensée philanthropique du siècle "" . <eos>"	PRON AUX ADP PRON SCONJ PRON VERB PUNCT PUNCT DET NOUN VERB DET NOUN ADJ PUNCT PUNCT PRON VERB ADP AUX ADV VERB VERB DET NOUN ADP PROPN ADP DET NOUN DET NOUN PUNCT SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB PUNCT DET ADJ NOUN ADJ ADP NOUN PUNCT PUNCT
subj_rel_aux	56	est	sing	sing	False	35	41	6	38	884505	False	"C' était , comme l' a si bien dit M. de Bourrienne , le combat d' un aigle des Alpes contre une nuée de corbeaux : "" L' aigle en tue des centaines ; chaque coup de bec qu' il donne est la mort d' un ennemi ; mais les corbeaux reviennent toujours plus nombreux , et pressent l' aigle jusqu' à ce qu' ils aient fini par l' étouffer "" . À Champ-Aubert , à Montmirail , à Nangis , à Montereau , à Arcis , et dans vingt autres mêlées , l' empereur eut l' avantage du génie et notre armée celui du courage ; mais ce fut inutilement . <eos>"	PRON AUX PUNCT SCONJ PRON AUX ADV ADV VERB PROPN ADP PROPN PUNCT DET NOUN ADP DET NOUN DET NOUN ADP DET NOUN ADP NOUN PUNCT PUNCT DET NOUN PRON VERB DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADP DET NOUN PUNCT CCONJ DET NOUN VERB ADV ADV ADJ PUNCT CCONJ VERB DET NOUN ADP ADP PRON SCONJ PRON AUX VERB ADP PRON VERB PUNCT PUNCT ADP PROPN PUNCT ADP PROPN PUNCT ADP PROPN PUNCT ADP PROPN PUNCT ADP PROPN PUNCT CCONJ ADP NUM ADJ NOUN PUNCT DET NOUN VERB DET NOUN NOUN NOUN CCONJ DET NOUN PRON NOUN NOUN PUNCT CCONJ PRON VERB ADV PUNCT
subj_rel_aux	57	est	sing	plur	none	69	75	6	72	884505	False	C' était là autrefois recueil où Carybde et Scylla prenaient plaisir à faire échouer la vertu , et à tendre des pièges aux vestales ; c' était le rendez-vous de la lasciveté , de l' impureté , de la prostitution et de l' adultère : tous les vices s' y rassemblaient de toutes parts : mais tout est bien changé aujourd' hui , Bréant est mort , et le moulin de Javelle que vous voyez est que l' ombre de celui que j' ai vu de mon temps . <eos>	PRON AUX ADV ADV NOUN ADV PROPN CCONJ PROPN VERB NOUN ADP AUX VERB DET NOUN PUNCT CCONJ ADP VERB DET NOUN ADP NOUN PUNCT PRON AUX DET NOUN ADP DET NOUN PUNCT ADP DET NOUN PUNCT ADP DET NOUN CCONJ ADP DET NOUN PUNCT ADJ DET NOUN PRON PRON VERB ADP DET NOUN PUNCT CCONJ PRON AUX ADV VERB ADV ADV PUNCT PROPN AUX VERB PUNCT CCONJ DET NOUN ADP PROPN PRON PRON VERB AUX ADV DET NOUN ADP PRON PRON PRON AUX VERB ADP DET NOUN PUNCT
subj_rel_aux	58	était	sing	sing	False	49	55	6	52	88321	False	C' était une des aberrations de Medora que d' en prendre à son aise avec les rites du deuil américain , si strictes à cette époque , et quand elle débarqua du paquebot après la mort des parents d' Ellen , sa famille fut scandalisée de voir que le voile de crêpe qu' elle portait était de plusieurs centimètres plus court que celui de ses belles-sœurs . <eos>	PRON AUX PRON DET NOUN ADP PROPN ADV ADP PRON VERB ADP DET NOUN ADP DET NOUN NOUN NOUN ADJ PUNCT ADV ADJ ADP DET NOUN PUNCT CCONJ SCONJ PRON VERB DET NOUN ADP DET NOUN DET NOUN ADP PROPN PUNCT DET NOUN AUX VERB ADP VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADP DET NOUN ADV ADJ SCONJ PRON ADP DET NOUN PUNCT
subj_rel_aux	59	étaient	plur	sing	True	13	19	6	16	32093	False	Car , déchiffrer des hiéroglyphes n' est pas mon fort , et les pattes de mouche que j' avais étaient de purs casse-tête chinois . <eos>	CCONJ PUNCT VERB DET NOUN ADV AUX ADV DET NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX DET ADJ NOUN ADJ PUNCT
subj_rel_verb	60	relèvent	plur	sing	True	8	14	6	11	728	False	Car il ne faut pas oublier que les hypothèses de filiation qu' on rencontre relèvent du hâtif et grossier empirisme qui nous sert , dans la vie , à nous faire , par à peu près , une idée sur les gens . <eos>	CCONJ PRON ADV VERB ADV VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB DET ADJ CCONJ ADJ NOUN PRON PRON VERB PUNCT ADP DET NOUN PUNCT ADP PRON VERB PUNCT ADP ADP ADV ADV PUNCT DET NOUN ADP DET NOUN PUNCT
subj_rel_aux	61	est	sing	plur	False	18	24	6	21	884505	False	Car leur mouvement dans leurs aphélies est plus lent , que dans leurs périhélies , & cependant la quantité de matiére qu' elles contiennent est toujours égale . <eos>	CCONJ DET NOUN ADP DET NOUN AUX ADV ADJ PUNCT SCONJ ADP DET NOUN PUNCT CCONJ ADV DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ PUNCT
subj_rel_verb	62	appartient	sing	plur	False	1	7	6	4	2924	False	Ce bateau à vapeur que vous voyez appartient au constructeur du pont ; il sert à repêcher les trains qui tombent à l' eau , et je vous assure qu' au dire des voisins , il ne manque pas d' occupation . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB ADP NOUN NOUN NOUN PUNCT PRON VERB ADP VERB DET NOUN PRON VERB ADP DET NOUN PUNCT CCONJ PRON PRON VERB SCONJ ADP NOUN DET NOUN PUNCT PRON ADV VERB ADV ADP NOUN PUNCT
subj_rel_aux	63	sont	plur	sing	none	29	35	6	32	264728	False	Ce décret ne pouvait aboutir au résultat qu' avait fait espérer à l' autocrate chinois le ministre Lisse ; et , parmi les livres qui furent brûlés , les ouvrages de Confucius qu' on avait sont à peu près tous retrouvés après la mort du tyran , qui eut lieu d' ailleurs trois années après la promulgation de l' édit incendiaire . <eos>	DET NOUN ADV VERB VERB ADP NOUN PRON AUX AUX VERB ADP DET NOUN ADJ DET NOUN PROPN PUNCT CCONJ PUNCT ADP DET NOUN PRON AUX VERB PUNCT DET NOUN ADP PROPN PRON PRON VERB AUX ADP ADV ADV PRON VERB ADP DET NOUN DET NOUN PUNCT PRON VERB NOUN ADP ADV NUM NOUN ADP DET NOUN ADP DET NOUN ADJ PUNCT
subj_rel_verb	64	causa	sing	plur	True	1	7	6	4	314	False	Ce déluge de feux que nous apercevions causa de vives alarmes , et je me décidai à aller savoir des nouvelles au quartier général . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB DET ADJ NOUN PUNCT CCONJ PRON PRON VERB ADP VERB VERB DET NOUN ADP NOUN ADJ PUNCT
subj_rel_verb	65	mit	sing	sing	False	46	52	6	49	1586	False	Ce fut alors qu' Albert , sevré d' amour par la fugue de sa petite et se voyant dédaigné par la femme honnête , après avoir été radicalement trompé par celle qui ne l' était pas , engendra une sorte de mélancolie à travers laquelle l' image d' Emmeline qu' il voyait mit à tournoyer , même quand il ne la voyait pas . <eos>	PRON AUX ADV SCONJ PROPN PUNCT VERB ADP NOUN ADP DET NOUN ADP DET NOUN CCONJ PRON VERB VERB ADP DET NOUN ADJ PUNCT ADP AUX AUX ADV VERB ADP PRON PRON ADV PRON AUX ADV PUNCT VERB DET NOUN ADP NOUN ADP NOUN PRON DET NOUN ADP PROPN PRON PRON VERB VERB ADP VERB PUNCT ADV SCONJ PRON ADV PRON VERB ADV PUNCT
subj_rel_verb	66	allait	sing	sing	True	22	28	6	25	1883	False	Ce fut un des principaux entrepreneurs tourbiers , le petit père Cloarec , qui se présenta le premier , et la première paire de bottes qu' il essaya allait comme un gant . <eos>	PRON AUX PRON DET ADJ NOUN ADJ PUNCT DET ADJ NOUN PROPN PUNCT PRON PRON VERB DET ADJ PUNCT CCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN PUNCT
subj_rel_aux	67	était	sing	plur	none	34	40	6	37	88321	False	Ce n' est d' ailleurs pas Montceau qui permit aux Lamartine de la branche cadette d' entrer aux chambres de la noblesse du Mâconnais , puisque seule , on l' a vu , la châtellenie de Prissé qu' ils possédaient était terre noble , mais bien le fief de la Tour de Mailly acquis au milieu du XVIIIe siècle . <eos>	PRON ADV AUX ADP ADV ADV PROPN PRON VERB ADP PROPN ADP DET NOUN ADJ ADP VERB ADP NOUN ADP DET NOUN ADP PROPN PUNCT SCONJ ADJ PUNCT PRON PRON AUX VERB PUNCT DET NOUN ADP PROPN PRON PRON VERB AUX NOUN ADJ PUNCT CCONJ ADV DET NOUN ADP DET NOUN ADP PROPN VERB ADP NOUN NOUN ADJ NOUN PUNCT
subj_rel_aux	68	sont	plur	plur	True	24	30	6	27	264728	False	Ce n' est point que les critiques minutieux manquassent alors ; mais ils avaient peu d' autorité dans la haute littérature , et les curiosités de diction qu' ils relevaient sont pas les mêmes que nous admirons . <eos>	PRON ADV AUX ADV SCONJ DET NOUN ADJ VERB ADV PUNCT CCONJ PRON VERB ADV ADP NOUN ADP DET ADJ NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV DET ADJ PRON PRON VERB PUNCT
subj_rel_verb	69	comprend	sing	plur	False	1	7	6	4	8320	False	Ce principe d' équivalence que nous trouvons comprend l' idée de _ mesure _ ; et , en passant à la vie sociale , le même principe nous amène à concevoir l' équité ou l ' _ égalité _ dans les relations des citoyens entre eux ; les éléments des questions qui se présentent sont _ quantitatifs _ , et , par suite , les solutions revêtent une forme plus scientifique . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB DET NOUN ADP PUNCT NOUN PUNCT PUNCT CCONJ PUNCT ADP VERB ADP DET NOUN ADJ PUNCT DET ADJ NOUN PRON VERB ADP VERB DET NOUN CCONJ DET CCONJ PUNCT NOUN PUNCT ADP DET NOUN DET NOUN ADP PRON PUNCT DET NOUN DET NOUN PRON PRON VERB AUX PUNCT ADJ PUNCT PUNCT CCONJ PUNCT ADP NOUN PUNCT DET NOUN VERB DET NOUN ADV ADJ PUNCT
subj_rel_aux	70	est	sing	sing	False	1	7	6	4	884505	False	Ce principe de mort qu' elle cultive est logiquement retourné contre elle-même ; les affections filiales et fraternelles sont devenues parcimonieuses ; et si l' on reste allié fortement dans la défense des intérêts communs , les amitiés de choix , entre membres d' un même foyer , rentrent de plus en plus dans la catégorie des cas rares . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADV VERB ADP PRON PUNCT DET NOUN ADJ CCONJ ADJ AUX VERB ADJ PUNCT CCONJ SCONJ DET PRON VERB VERB ADV ADP DET NOUN DET NOUN ADJ PUNCT DET NOUN ADP NOUN PUNCT ADP NOUN ADP DET ADJ NOUN PUNCT VERB ADP ADV ADP ADV ADP DET NOUN DET NOUN ADJ PUNCT
subj_rel_aux	71	avait	sing	sing	True	14	20	6	17	47712	False	Ce qui l' encouragea dans ce dessein , ce fut de voir que le sac aux provisions qu' il portait avait échappé au pillage des galériens , chose qu' il tint à miracle , tant ces honnêtes gens avaient bien fureté , et pris tout ce qui leur convenait . <eos>	PRON PRON PRON VERB ADP DET NOUN PUNCT PRON VERB ADP VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP NOUN DET NOUN PUNCT NOUN PRON PRON VERB ADP NOUN PUNCT ADV DET ADJ NOUN AUX ADV VERB PUNCT CCONJ VERB DET PRON PRON PRON VERB PUNCT
subj_rel_verb	72	soutenait	sing	sing	False	1	7	6	4	202	False	Ce rôle d' ingénue qu' elle rendait soutenait , assurait-on , à la ville , et les plus méchantes langues se taisaient devant sa vertu . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB PUNCT PRON PUNCT ADP DET NOUN PUNCT CCONJ DET ADV ADJ NOUN PRON VERB ADP DET NOUN PUNCT
subj_rel_verb	73	donnait	sing	sing	False	1	7	6	4	1048	False	Ce rôle de dupe qu' il affirmait donnait , à cette heure , que l' énorme contentement de pouvoir prendre sa revanche contre les trois mégères qui l' avaient tant fait souffrir . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB PUNCT ADP DET NOUN PUNCT ADV DET ADJ NOUN ADP VERB VERB DET NOUN ADP DET NUM NOUN PRON PRON AUX ADV AUX VERB PUNCT
subj_rel_aux	74	est	sing	plur	False	1	7	6	4	884505	False	Ce sceptre d' or que tu repousses est maintenant une verge de fer pour meurtrir et briser ta désobéissance . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADV DET NOUN ADP NOUN ADP VERB CCONJ VERB DET NOUN PUNCT
subj_rel_verb	75	initie	sing	sing	False	10	16	6	13	350	False	Ce sera beaucoup trop encore pour vous expliquer comment le genre de vie que je mène initie à tous les secrets des misères de la femme et des étourderies du conspirateur , dans l' étrange époque où nous vivons ... <eos>	PRON AUX ADV ADV ADV ADP PRON VERB ADV DET NOUN ADP NOUN PRON PRON VERB VERB ADP ADJ DET NOUN DET NOUN ADP DET NOUN CCONJ DET NOUN DET NOUN PUNCT ADP DET ADJ NOUN ADV PRON VERB PUNCT
subj_rel_aux	76	était	sing	sing	False	1	7	6	4	88321	False	Ce titre de comte qu' elle donnait était de son invention , mais elle le tenait pour authentique . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADP DET NOUN PUNCT CCONJ PRON PRON VERB ADP ADJ PUNCT
subj_rel_verb	77	mirent	plur	sing	True	28	34	6	31	479	False	Cela fit encore des retards , l' impatience de Son Altesse allait croissant ; le pauvre homme maigrissait de terreur dans l' hôtel des Champs-Elysées , et trois coups de tonnerre qu' il fit mirent tout hors de lui-même . <eos>	PRON VERB ADV DET NOUN PUNCT DET NOUN ADP DET NOUN VERB VERB PUNCT DET ADJ NOUN VERB ADP NOUN ADP DET NOUN DET PROPN PUNCT CCONJ NUM NOUN ADP NOUN PRON PRON VERB VERB ADV ADV ADP PRON PUNCT
subj_rel_aux	78	soient	plur	sing	True	17	23	6	20	6844	False	Cela me fera même plaisir , bien que M. Alphonse n' y soit plus et que ses compagnons d' enfance qu' il aimait soient dispersés en partie , mais les familles y sont encore . <eos>	PRON PRON VERB ADV NOUN PUNCT ADV SCONJ NOUN PROPN ADV PRON VERB ADV CCONJ SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP NOUN PUNCT CCONJ DET NOUN PRON VERB ADV PUNCT
subj_rel_verb	79	eut	sing	sing	False	2	8	6	5	6101	False	Cependant la visite de Max qu' elle accueillit eut momentanément sur elle une influence salutaire . <eos>	ADV DET NOUN ADP PROPN PRON PRON VERB VERB ADV ADP PRON DET NOUN ADJ PUNCT
subj_rel_aux	80	étaient	plur	sing	True	7	13	6	10	32093	False	Certains amis de Robert pensaient que ces preuves de désintéressement qu' elle donnait étaient un calcul pour se l' attacher . <eos>	DET NOUN ADP PROPN VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADP PRON PRON VERB PUNCT
subj_rel_verb	81	constituait	sing	sing	False	3	9	6	6	631	False	Certes , ce rôle de stimulus qu' il attribue constituait en 1809 et a constitué jusqu' au début du XXe siècle , une affirmation sans preuves ; mais il n' en est plus absolument de même aujourd' hui , depuis que M. Delage a entrepris ses curieuses recherches sur la parthogénèse expérimentale et depuis qu' il a obtenu des larves , parfaitement viables , en soumettant des œufs d' oursins , non fécondés , uniquement à des charges électriques méthodiques . <eos>	ADV PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADP NUM CCONJ AUX VERB ADP ADP NOUN ADP ADJ NOUN PUNCT DET NOUN ADP NOUN PUNCT CCONJ PRON ADV PRON VERB ADV ADV ADP ADV ADV ADV PUNCT ADV SCONJ NOUN PROPN AUX VERB DET ADJ NOUN ADP DET NOUN ADJ CCONJ ADV SCONJ PRON AUX VERB DET NOUN PUNCT ADV ADJ PUNCT ADP VERB DET NOUN ADP NOUN PUNCT ADV VERB PUNCT ADV ADP DET NOUN ADJ ADJ PUNCT
subj_rel_verb	82	composaient	plur	sing	True	1	7	6	4	150	False	Ces bouches à feu qu' on appelait composaient d' un tube ouvert à chaque bout ; à l' une des extrémités s' adaptait une boîte contenant la charge de poudre et le projectile , c' est-à-dire qu' on chargeait la pièce par la culasse ; seulement cette culasse était complétement indépendante du tube et s' y adaptait au moyen d' un étrier mobile , ainsi que l' indique la fig . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN VERB ADP DET NOUN PUNCT ADP DET PRON DET NOUN PRON VERB DET NOUN VERB DET NOUN ADP NOUN CCONJ DET NOUN PUNCT PRON ADV SCONJ PRON VERB DET NOUN ADP DET NOUN PUNCT ADV DET NOUN AUX ADV ADJ DET NOUN CCONJ PRON PRON VERB ADP NOUN ADP DET NOUN ADJ PUNCT ADV SCONJ PRON VERB DET NOUN PUNCT
